,best_categ
23415,2
23431,2
23446,2
23447,2
23462,2
23463,2
23467,2
23474,2
23475,2
23478,2
23483,2
23495,2
23515,2
23519,2
23527,2
23531,2
23538,2
23551,2
23566,2
23567,2
23575,2
23583,2
23615,2
23630,2
23631,2
23647,2
23671,2
23675,2
23695,2
23699,2
23727,2
23759,2
23814,2
23815,2
23835,2
23899,2
23922,2
23923,2
23954,2
23955,2
23967,2
23986,2
23987,2
24006,2
24007,2
24018,2
24019,2
24063,2
24067,2
24074,2
24075,2
24082,2
24083,2
24090,2
24091,2
24106,2
24107,2
24114,2
24115,2
24122,2
24123,2
24130,2
24131,2
24154,2
24163,2
24170,2
24171,2
24187,2
24202,2
24203,2
24210,2
24211,2
24234,2
24235,2
24242,2
24243,2
24259,2
24266,2
24267,2
24298,2
24299,2
24314,2
24315,2
24322,2
24323,2
24330,2
24331,2
24354,2
24355,2
24362,2
24363,2
24386,2
24387,2
24418,2
24419,2
24426,2
24427,2
24450,2
24451,2
24458,2
24459,2
24491,2
24514,2
24515,2
24523,2
24546,2
24547,2
24555,2
24587,2
24591,2
24594,2
24599,2
24602,2
24619,2
24623,2
24627,2
24638,2
24643,2
24651,2
24666,2
24670,2
24694,2
24695,2
24715,2
24719,2
24727,2
24790,2
24791,2
24814,2
24819,2
24823,2
24826,2
24827,2
24830,2
24847,2
24851,2
24854,2
24855,2
24858,2
24863,2
24866,2
24867,2
24879,2
24882,2
24887,2
24890,2
24891,2
24894,2
24895,2
24899,2
24915,2
24922,2
24923,2
24926,2
24927,2
24955,2
24958,2
24975,2
24979,2
24983,2
24986,2
24990,2
24991,2
25011,2
25015,2
25018,2
25023,2
25043,2
25050,2
25051,2
25055,2
25075,2
25082,2
25083,2
25095,2
25114,2
25115,2
25118,2
25119,2
25127,2
25146,2
25150,2
25151,2
25159,2
25163,2
25170,2
25171,2
25178,2
25179,2
25182,2
25183,2
25187,2
25194,2
25195,2
25203,2
25211,2
25215,2
25227,2
25242,2
25243,2
25247,2
25266,2
25267,2
25274,2
25275,2
25279,2
25298,2
25299,2
25307,2
25311,2
25331,2
25339,2
25347,2
25351,2
25363,2
25367,2
25370,2
25375,2
25391,2
25402,2
25431,2
25434,2
25447,2
25455,2
25466,2
25471,2
25475,2
25479,2
25491,2
25498,2
25499,2
25503,2
25511,2
25518,2
25519,2
25523,2
25531,2
25535,2
25543,2
25546,2
25547,2
25559,2
25563,2
25567,2
25571,2
25587,2
25594,2
25595,2
25599,2
25602,2
25603,2
25623,2
25627,2
25631,2
25659,2
25662,2
25663,2
25675,2
25683,2
25687,2
25691,2
25695,2
25715,2
25719,2
25727,2
25730,2
25731,2
25738,2
25739,2
25750,2
25755,2
25774,2
25782,2
25787,2
25791,2
25819,2
25823,2
25851,2
25854,2
25855,2
25859,2
25870,2
25875,2
25891,2
25907,2
25914,2
25915,2
25938,2
25939,2
25946,2
25947,2
25971,2
25978,2
25979,2
26003,2
26010,2
26027,2
26035,2
26074,2
26098,2
26099,2
26374,2
26402,2
26530,2
26822,2
26886,2
26918,2
26919,2
26950,2
26982,2
27142,2
27143,2
27170,2
27174,2
27175,2
27203,2
27206,2
27234,2
27235,2
27238,2
27299,2
27302,2
27303,2
27331,2
27334,2
27362,2
27363,2
27366,2
27367,2
27490,2
27618,2
27619,2
27650,2
27659,2
27663,2
27671,2
27675,2
27695,2
27699,2
27703,2
27707,2
27723,2
27727,2
27730,2
27731,2
27739,2
27746,2
27754,2
27755,2
27759,2
27763,2
27766,2
27778,2
27782,2
27787,2
27791,2
27795,2
27798,2
27799,2
27803,2
27810,2
27814,2
27818,2
27819,2
27823,2
27827,2
27835,2
27838,2
27850,2
27854,2
27855,2
27859,2
27863,2
27870,2
27871,2
27886,2
27887,2
27891,2
27894,2
27895,2
27903,2
27910,2
27915,2
27918,2
27919,2
27923,2
27926,2
27927,2
27930,2
27938,2
27942,2
27943,2
27947,2
27950,2
27951,2
27955,2
27958,2
27959,2
27975,2
27978,2
27982,2
27983,2
27987,2
27990,2
27991,2
27998,2
27999,2
28006,2
28010,2
28014,2
28018,2
28022,2
28023,2
28027,2
28030,2
28031,2
28034,2
28038,2
28043,2
28046,2
28047,2
28051,2
28054,2
28055,2
28059,2
28062,2
28063,2
28066,2
28070,2
28074,2
28075,2
28078,2
28079,2
28083,2
28086,2
28087,2
28090,2
28094,2
28095,2
28107,2
28110,2
28111,2
28115,2
28118,2
28119,2
28122,2
28126,2
28127,2
28138,2
28139,2
28142,2
28147,2
28150,2
28151,2
28155,2
28158,2
28159,2
28162,2
28163,2
28174,2
28175,2
28178,2
28179,2
28182,2
28183,2
28194,2
28206,2
28210,2
28214,2
28215,2
28226,2
28238,2
28242,2
28243,2
28246,2
28258,2
28259,2
28278,2
28279,2
28290,2
28298,2
28299,2
28302,2
28303,2
28310,2
28311,2
28322,2
28334,2
28366,2
28367,2
28374,2
28383,2
28398,2
28399,2
28406,2
28407,2
28426,2
28427,2
28443,2
28458,2
28459,2
28475,2
28490,2
28491,2
28494,2
28495,2
28498,2
28507,2
28511,2
28518,2
28522,2
28523,2
28539,2
28542,2
28562,2
28563,2
28574,2
28590,2
28591,2
28595,2
28607,2
28627,2
28630,2
28635,2
28639,2
28650,2
28658,2
28659,2
28662,2
28667,2
28670,2
28682,2
28683,2
28694,2
28702,2
28706,2
28707,2
28718,2
28726,2
28731,2
28734,2
28735,2
28738,2
28742,2
28763,2
28766,2
28767,2
28770,2
28774,2
28794,2
28795,2
28798,2
28826,2
28827,2
28842,2
28843,2
28858,2
28870,2
28871,2
28895,2
28902,2
28903,2
28918,2
28919,2
28927,2
28946,2
28947,2
28955,2
28962,2
28994,2
29026,2
29034,2
29035,2
29042,2
29083,2
29090,2
29107,2
29115,2
29171,2
29174,2
29187,2
29195,2
29227,2
29363,2
29387,2
29419,2
29443,2
29446,2
29447,2
29455,2
29463,2
29478,2
29487,2
29507,2
29539,2
29542,2
29543,2
29574,2
29603,2
29638,2
29639,2
29666,2
29670,2
29671,2
29722,2
29723,2
29727,2
29730,2
29731,2
29739,2
29751,2
29771,2
29783,2
29787,2
29795,2
29803,2
29807,2
29818,2
29819,2
29822,2
29823,2
29827,2
29839,2
29847,2
29854,2
29855,2
29871,2
29879,2
29903,2
29911,2
29943,2
29950,2
29951,2
29959,2
29963,2
29967,2
29983,2
29991,2
29995,2
30015,2
30023,2
30091,2
30115,2
30187,2
30211,2
30223,2
30231,2
30243,2
30263,2
30287,2
30295,2
30319,2
30331,2
30347,2
30383,2
30407,2
30415,2
30423,2
30439,2
30443,2
30447,2
30455,2
30483,2
30490,2
30491,2
30522,2
30523,2
30555,2
30643,2
30651,2
30683,2
31263,2
31391,2
31518,2
31519,2
31550,2
31551,2
31559,2
31578,2
31579,2
31582,2
31583,2
31587,2
31595,2
31599,2
31610,2
31611,2
31614,2
31615,2
31619,2
31627,2
31642,2
31643,2
31646,2
31647,2
31662,2
31663,2
31678,2
31679,2
31683,2
31695,2
31710,2
31711,2
31715,2
31727,2
31739,2
31742,2
32011,2
32027,2
32043,2
32059,2
32090,2
32091,2
32107,2
32122,2
32123,2
32130,2
32131,2
32154,2
32155,2
32162,2
32163,2
32186,2
32187,2
32194,2
32195,2
32250,2
32251,2
32283,2
32327,2
32411,2
32519,2
32522,2
32523,2
32539,2
32554,2
32555,2
32582,2
32587,2
32595,2
32618,2
32619,2
32627,2
32651,2
32698,2
32699,2
32726,2
32727,2
32730,2
32731,2
32762,2
32763,2
32766,2
32767,2
32782,2
32783,2
32815,2
32823,2
32831,2
32919,2
32943,2
32975,2
33023,2
33043,2
33051,2
33055,2
33066,2
33067,2
33075,2
33079,2
33083,2
33107,2
33111,2
33150,2
33151,2
33211,2
33215,2
33243,2
33247,2
33270,2
33271,2
33279,2
33306,2
33307,2
33362,2
33363,2
33375,2
33379,2
33418,2
33419,2
33426,2
33427,2
33450,2
33451,2
33458,2
33459,2
33499,2
33507,2
33514,2
33515,2
33522,2
33523,2
33530,2
33538,2
33539,2
33547,2
33555,2
33563,2
33570,2
33571,2
33587,2
33595,2
33602,2
33603,2
33610,2
33611,2
33674,2
33675,2
33698,2
33699,2
33706,2
33707,2
33715,2
33738,2
33739,2
33762,2
33763,2
33770,2
33771,2
33786,2
33787,2
33795,2
33815,2
33818,2
33819,2
33822,2
33831,2
33839,2
33843,2
33847,2
33851,2
33855,2
33867,2
33875,2
33879,2
33882,2
33883,2
33887,2
33899,2
33907,2
33914,2
33915,2
33918,2
33919,2
33931,2
33934,2
33935,2
33939,2
33946,2
33947,2
33950,2
33951,2
33963,2
33966,2
33971,2
33978,2
33979,2
33982,2
33983,2
33991,2
33995,2
33998,2
33999,2
34002,2
34003,2
34014,2
34015,2
34035,2
34042,2
34046,2
34047,2
34055,2
34063,2
34067,2
34071,2
34087,2
34099,2
34103,2
34106,2
34111,2
34119,2
34123,2
34131,2
34135,2
34151,2
34163,2
34167,2
34170,2
34175,2
34186,2
34187,2
34202,2
34203,2
34206,2
34207,2
34234,2
34235,2
34238,2
34239,2
34247,2
34266,2
34270,2
34271,2
34302,2
34303,2
34323,2
34326,2
34327,2
34331,2
34335,2
34350,2
34359,2
34363,2
34375,2
34386,2
34395,2
34398,2
34399,2
34403,2
34407,2
34415,2
34418,2
34423,2
34427,2
34439,2
34447,2
34454,2
34455,2
34459,2
34462,2
34463,2
34471,2
34475,2
34479,2
34483,2
34487,2
34491,2
34494,2
34495,2
34507,2
34511,2
34514,2
34515,2
34518,2
34519,2
34522,2
34523,2
34527,2
34539,2
34543,2
34547,2
34550,2
34551,2
34554,2
34555,2
34558,2
34559,2
34563,2
34567,2
34574,2
34575,2
34587,2
34595,2
34615,2
34618,2
34623,2
34631,2
34655,2
34663,2
34682,2
34686,2
34695,2
34719,2
34727,2
34746,2
34747,2
34754,2
34755,2
34759,2
34778,2
34782,2
34783,2
34786,2
34787,2
34791,2
34810,2
34811,2
34815,2
34838,2
34839,2
34843,2
34847,2
34870,2
34871,2
34875,2
34879,2
34883,2
34891,2
34899,2
34903,2
34907,2
34911,2
34942,2
34943,2
34967,2
34971,2
34974,2
34995,2
34999,2
35002,2
35003,2
35027,2
35031,2
35035,2
35043,2
35051,2
35063,2
35078,2
35087,2
35091,2
35098,2
35114,2
35115,2
35123,2
35147,2
35154,2
35155,2
35162,2
35163,2
35186,2
35187,2
35211,2
35218,2
35226,2
35251,2
35258,2
35259,2
35282,2
35314,2
35315,2
35322,2
35654,2
35842,2
35878,2
35906,2
36046,2
36047,2
36074,2
36078,2
36079,2
36102,2
36134,2
36166,2
36198,2
36199,2
36263,2
36294,2
36302,2
36354,2
36355,2
36358,2
36359,2
36386,2
36387,2
36390,2
36391,2
36419,2
36450,2
36451,2
36483,2
36490,2
36515,2
36522,2
36523,2
36547,2
36554,2
36558,2
36579,2
36586,2
36590,2
36878,2
36879,2
36882,2
36883,2
36886,2
36887,2
36891,2
36895,2
36906,2
36907,2
36914,2
36918,2
36919,2
36930,2
36938,2
36939,2
36942,2
36943,2
36946,2
36947,2
36950,2
36958,2
36962,2
36963,2
36966,2
36970,2
36971,2
36975,2
36979,2
36982,2
36987,2
36998,2
37002,2
37003,2
37006,2
37007,2
37011,2
37014,2
37015,2
37035,2
37038,2
37039,2
37043,2
37046,2
37047,2
37067,2
37071,2
37075,2
37078,2
37079,2
37083,2
37094,2
37095,2
37098,2
37099,2
37103,2
37107,2
37111,2
37115,2
37118,2
37119,2
37122,2
37123,2
37130,2
37131,2
37134,2
37138,2
37139,2
37142,2
37147,2
37151,2
37162,2
37163,2
37166,2
37167,2
37170,2
37174,2
37178,2
37179,2
37183,2
37186,2
37194,2
37195,2
37202,2
37206,2
37207,2
37210,2
37214,2
37215,2
37218,2
37222,2
37226,2
37227,2
37230,2
37231,2
37238,2
37239,2
37243,2
37246,2
37247,2
37250,2
37254,2
37259,2
37262,2
37263,2
37266,2
37267,2
37270,2
37278,2
37282,2
37286,2
37290,2
37291,2
37294,2
37295,2
37299,2
37302,2
37314,2
37315,2
37322,2
37323,2
37326,2
37327,2
37331,2
37335,2
37342,2
37346,2
37350,2
37354,2
37355,2
37358,2
37359,2
37363,2
37366,2
37367,2
37374,2
37375,2
37386,2
37387,2
37398,2
37399,2
37422,2
37423,2
37430,2
37431,2
37434,2
37442,2
37443,2
37446,2
37447,2
37450,2
37451,2
37454,2
37458,2
37462,2
37463,2
37467,2
37482,2
37483,2
37486,2
37490,2
37491,2
37498,2
37499,2
37514,2
37518,2
37519,2
37522,2
37523,2
37526,2
37546,2
37558,2
37578,2
37594,2
37631,2
37642,2
37643,2
37650,2
37651,2
37682,2
37683,2
37686,2
37687,2
37691,2
37714,2
37715,2
37718,2
37719,2
37746,2
37747,2
37778,2
37779,2
37791,2
37802,2
37810,2
37811,2
37814,2
37834,2
37835,2
37838,2
37842,2
37843,2
37846,2
37851,2
37870,2
37871,2
37874,2
37875,2
37878,2
37879,2
37883,2
37910,2
37911,2
37919,2
37942,2
37943,2
37946,2
37970,2
37975,2
37994,2
38003,2
38011,2
38035,2
38038,2
38039,2
38067,2
38070,2
38075,2
38078,2
38079,2
38102,2
38103,2
38107,2
38110,2
38111,2
38134,2
38138,2
38139,2
38143,2
38163,2
38187,2
38190,2
38195,2
38218,2
38219,2
38227,2
38235,2
38259,2
38291,2
38323,2
38346,2
38355,2
38390,2
38403,2
38411,2
38435,2
38443,2
38467,2
38507,2
38539,2
38563,2
38594,2
38658,2
38662,2
38663,2
38687,2
38723,2
38727,2
38731,2
38759,2
38791,2
38815,2
38823,2
38835,2
38850,2
38855,2
38867,2
38882,2
38887,2
38899,2
38943,2
38971,2
38975,2
38995,2
39007,2
39039,2
39071,2
39095,2
39099,2
39103,2
39119,2
39135,2
39147,2
39179,2
39211,2
39243,2
39251,2
39271,2
39283,2
39295,2
39303,2
39307,2
39315,2
39327,2
39331,2
39335,2
39343,2
39347,2
39351,2
39359,2
39379,2
39395,2
39399,2
39411,2
39418,2
39419,2
39423,2
39483,2
39490,2
39491,2
39499,2
39507,2
39535,2
39551,2
39563,2
39567,2
39575,2
39591,2
39599,2
39619,2
39651,2
39655,2
39707,2
39739,2
39787,2
40579,2
40611,2
40675,2
40707,2
40719,2
40731,2
40734,2
40735,2
40739,2
40743,2
40763,2
40766,2
40767,2
40771,2
40779,2
40795,2
40798,2
40807,2
40827,2
40830,2
40831,2
40839,2
40847,2
40862,2
40863,2
40867,2
40871,2
40879,2
40891,2
40926,2
40927,2
40955,2
41115,2
41219,2
41242,2
41243,2
41251,2
41274,2
41275,2
41283,2
41291,2
41306,2
41307,2
41315,2
41323,2
41347,2
41355,2
41378,2
41379,2
41410,2
41411,2
41434,2
41435,2
41442,2
41443,2
41451,2
41511,2
41590,2
41591,2
41622,2
41630,2
41686,2
41687,2
41703,2
41746,2
41747,2
41758,2
41759,2
41787,2
41790,2
41791,2
41803,2
41811,2
41822,2
41823,2
41835,2
41843,2
41851,2
41867,2
41883,2
41999,2
42011,2
42015,2
42047,2
42062,2
42079,2
42143,2
42158,2
42159,2
42239,2
42367,2
42391,2
42394,2
42395,2
42399,2
42406,2
42407,2
42418,2
42419,2
42423,2
42426,2
42427,2
42483,2
42491,2
42506,2
42507,2
42514,2
42515,2
42522,2
42523,2
42554,2
42555,2
42570,2
42571,2
42578,2
42579,2
42586,2
42587,2
42602,2
42603,2
42610,2
42611,2
42618,2
42619,2
42626,2
42627,2
42639,2
42666,2
42667,2
42674,2
42675,2
42698,2
42699,2
42706,2
42707,2
42747,2
42754,2
42755,2
42762,2
42763,2
42795,2
42811,2
42818,2
42819,2
42827,2
42850,2
42851,2
42859,2
42891,2
42899,2
42931,2
42946,2
42947,2
42963,2
42971,2
42978,2
42979,2
42987,2
42995,2
43019,2
43022,2
43023,2
43027,2
43031,2
43034,2
43035,2
43038,2
43039,2
43051,2
43059,2
43063,2
43067,2
43070,2
43082,2
43087,2
43091,2
43107,2
43122,2
43123,2
43127,2
43130,2
43135,2
43143,2
43146,2
43150,2
43151,2
43155,2
43158,2
43159,2
43162,2
43163,2
43166,2
43167,2
43175,2
43179,2
43183,2
43187,2
43191,2
43195,2
43198,2
43199,2
43211,2
43215,2
43219,2
43223,2
43227,2
43230,2
43235,2
43239,2
43243,2
43251,2
43254,2
43255,2
43259,2
43263,2
43283,2
43290,2
43291,2
43294,2
43295,2
43299,2
43302,2
43303,2
43319,2
43322,2
43323,2
43327,2
43359,2
43367,2
43371,2
43386,2
43395,2
43403,2
43411,2
43414,2
43415,2
43419,2
43422,2
43443,2
43446,2
43451,2
43454,2
43455,2
43463,2
43475,2
43478,2
43482,2
43483,2
43487,2
43495,2
43506,2
43511,2
43514,2
43515,2
43519,2
43535,2
43539,2
43543,2
43547,2
43551,2
43554,2
43555,2
43559,2
43563,2
43567,2
43571,2
43575,2
43578,2
43579,2
43582,2
43583,2
43591,2
43599,2
43603,2
43607,2
43611,2
43615,2
43619,2
43623,2
43627,2
43631,2
43643,2
43646,2
43655,2
43659,2
43675,2
43678,2
43679,2
43687,2
43691,2
43694,2
43695,2
43706,2
43707,2
43711,2
43723,2
43731,2
43735,2
43738,2
43742,2
43743,2
43751,2
43759,2
43775,2
43778,2
43779,2
43795,2
43802,2
43803,2
43811,2
43815,2
43819,2
43835,2
43847,2
43859,2
43866,2
43867,2
43891,2
43898,2
43899,2
43903,2
43906,2
43907,2
43923,2
43930,2
43935,2
43955,2
43966,2
43967,2
43975,2
43983,2
43994,2
43999,2
44007,2
44027,2
44031,2
44055,2
44067,2
44087,2
44119,2
44123,2
44135,2
44155,2
44163,2
44183,2
44187,2
44191,2
44195,2
44219,2
44223,2
44227,2
44247,2
44251,2
44255,2
44279,2
44283,2
44287,2
44291,2
44307,2
44331,2
44339,2
44371,2
44378,2
44387,2
44402,2
44403,2
44427,2
44434,2
44466,2
44498,2
44499,2
44523,2
44530,2
44531,2
44538,2
44562,2
44770,2
44851,2
45062,2
45063,2
45066,2
45070,2
45071,2
45094,2
45134,2
45186,2
45187,2
45222,2
45254,2
45286,2
45326,2
45346,2
45382,2
45383,2
45390,2
45410,2
45411,2
45414,2
45446,2
45447,2
45478,2
45479,2
45506,2
45510,2
45511,2
45538,2
45542,2
45543,2
45578,2
45582,2
45602,2
45610,2
45634,2
45666,2
45667,2
45698,2
45731,2
45762,2
45763,2
45767,2
45794,2
45795,2
45798,2
45866,2
45867,2
45890,2
46090,2
46091,2
46094,2
46095,2
46099,2
46103,2
46107,2
46111,2
46122,2
46123,2
46131,2
46139,2
46155,2
46158,2
46163,2
46186,2
46187,2
46190,2
46191,2
46195,2
46199,2
46218,2
46219,2
46222,2
46223,2
46226,2
46227,2
46231,2
46235,2
46346,2
46347,2
46350,2
46351,2
46354,2
46355,2
46358,2
46359,2
46363,2
46366,2
46367,2
46378,2
46379,2
46382,2
46383,2
46387,2
46390,2
46391,2
46395,2
46398,2
46399,2
46410,2
46411,2
46414,2
46415,2
46418,2
46419,2
46422,2
46423,2
46427,2
46430,2
46431,2
46442,2
46446,2
46447,2
46454,2
46455,2
46459,2
46462,2
46463,2
46478,2
46479,2
46486,2
46487,2
46491,2
46494,2
46495,2
46614,2
46623,2
46650,2
46670,2
46687,2
46702,2
46719,2
46746,2
46747,2
46751,2
46854,2
46858,2
46859,2
46862,2
46863,2
46866,2
46867,2
46870,2
46871,2
46879,2
46894,2
46898,2
46899,2
46902,2
46903,2
46911,2
46930,2
46931,2
46934,2
46935,2
46958,2
46962,2
46966,2
46974,2
46994,2
46995,2
46998,2
46999,2
47006,2
47007,2
47126,2
47127,2
47134,2
47135,2
47159,2
47162,2
47163,2
47186,2
47191,2
47194,2
47195,2
47214,2
47215,2
47218,2
47226,2
47227,2
47231,2
47246,2
47250,2
47251,2
47254,2
47255,2
47258,2
47263,2
47378,2
47419,2
47442,2
47451,2
47506,2
47627,2
47659,2
47686,2
47874,2
47886,2
47887,2
47891,2
47906,2
47938,2
47939,2
47970,2
47971,2
47991,2
48003,2
48023,2
48131,2
48139,2
48151,2
48159,2
48171,2
48187,2
48203,2
48271,2
48279,2
48403,2
48410,2
48411,2
48415,2
48419,2
48423,2
48447,2
48451,2
48475,2
48487,2
48511,2
48515,2
48519,2
48531,2
48543,2
48643,2
48654,2
48711,2
48719,2
48727,2
48743,2
48931,2
48947,2
48955,2
48987,2
49019,2
49027,2
49051,2
49667,2
49731,2
49763,2
49795,2
49922,2
49923,2
49927,2
49946,2
49947,2
49950,2
49951,2
49987,2
49991,2
50007,2
50014,2
50015,2
50019,2
50043,2
50046,2
50051,2
50063,2
50075,2
50078,2
50079,2
50434,2
50435,2
50443,2
50458,2
50459,2
50466,2
50467,2
50475,2
50490,2
50491,2
50499,2
50507,2
50522,2
50523,2
50531,2
50539,2
50555,2
50563,2
50587,2
50715,2
50747,2
50771,2
50778,2
50779,2
50955,2
50963,2
50994,2
50995,2
51007,2
51018,2
51019,2
51026,2
51027,2
51034,2
51035,2
51039,2
51058,2
51059,2
51062,2
51071,2
51090,2
51091,2
51094,2
51095,2
51099,2
51215,2
51223,2
51231,2
51462,2
51463,2
51470,2
51471,2
51474,2
51475,2
51482,2
51483,2
51495,2
51506,2
51507,2
51511,2
51518,2
51519,2
51527,2
51534,2
51535,2
51543,2
51546,2
51547,2
51550,2
51551,2
51559,2
51566,2
51567,2
51575,2
51607,2
51614,2
51615,2
51722,2
51723,2
51754,2
51755,2
51771,2
51775,2
51786,2
51787,2
51811,2
51819,2
51831,2
51850,2
51851,2
51867,2
51970,2
51979,2
52006,2
52007,2
52011,2
52027,2
52034,2
52035,2
52051,2
52059,2
52066,2
52075,2
52083,2
52091,2
52098,2
52099,2
52115,2
52123,2
52231,2
52242,2
52243,2
52247,2
52250,2
52251,2
52254,2
52255,2
52263,2
52279,2
52282,2
52283,2
52286,2
52287,2
52298,2
52299,2
52307,2
52311,2
52314,2
52315,2
52318,2
52319,2
52331,2
52339,2
52346,2
52350,2
52351,2
52363,2
52371,2
52375,2
52378,2
52382,2
52383,2
52495,2
52499,2
52527,2
52530,2
52531,2
52543,2
52563,2
52570,2
52583,2
52595,2
52607,2
52635,2
52743,2
52751,2
52755,2
52759,2
52762,2
52766,2
52775,2
52783,2
52794,2
52798,2
52799,2
52815,2
52819,2
52826,2
52827,2
52830,2
52847,2
52851,2
52854,2
52855,2
52862,2
52863,2
52875,2
52883,2
52887,2
52894,2
52895,2
53018,2
53019,2
53023,2
53050,2
53051,2
53058,2
53059,2
53075,2
53082,2
53083,2
53086,2
53087,2
53090,2
53091,2
53099,2
53107,2
53111,2
53115,2
53118,2
53119,2
53143,2
53147,2
53150,2
53151,2
53251,2
53266,2
53267,2
53271,2
53275,2
53279,2
53287,2
53298,2
53299,2
53302,2
53303,2
53306,2
53307,2
53334,2
53335,2
53371,2
53383,2
53403,2
53518,2
53555,2
53562,2
53570,2
53571,2
53579,2
53586,2
53587,2
53603,2
53618,2
53619,2
53650,2
53762,2
53794,2
53798,2
53799,2
54342,2
54378,2
54379,2
54530,2
54531,2
54534,2
54567,2
54626,2
54630,2
54786,2
54787,2
54790,2
54819,2
54822,2
54823,2
54851,2
54854,2
54855,2
54858,2
54883,2
54886,2
54894,2
54915,2
54918,2
54919,2
54926,2
54927,2
1,2
5,2
13,2
103,2
459,2
731,2
1037,2
1281,2
1285,2
1947,2
2063,2
2095,2
2207,2
2215,2
2231,2
2487,2
2599,2
2603,2
2627,2
2683,2
2727,2
2779,2
3187,2
3311,2
3507,2
3647,2
3651,2
3795,2
3875,2
3891,2
3907,2
3939,2
3955,2
4175,2
4355,2
4371,2
4731,2
4759,2
5135,2
5159,2
5163,2
5179,2
5183,2
5211,2
5227,2
5243,2
5311,2
5343,2
5367,2
5427,2
5515,2
5567,2
5807,2
5895,2
6439,2
6457,2
6481,2
6553,2
6563,2
6609,2
6627,2
6635,2
6639,2
6671,2
6683,2
6699,2
6715,2
6719,2
6755,2
6791,2
6801,2
6811,2
6819,2
6833,2
6849,2
6865,2
6869,2
6885,2
6889,2
6893,2
6911,2
6979,2
7063,2
7159,2
7235,2
7263,2
7323,2
7375,2
7507,2
7641,2
7667,2
7699,2
7777,2
7963,2
7967,2
8001,2
8005,2
8453,2
8457,2
8783,2
8809,2
8963,2
8997,2
9057,2
9061,2
9065,2
9353,2
9361,2
9601,2
9823,2
9935,2
9943,2
9985,2
9989,2
9993,2
10003,2
10131,2
10135,2
10377,2
10381,2
10629,2
10633,2
10755,2
11351,2
11415,2
11447,2
11543,2
11931,2
11947,2
11963,2
11995,2
12027,2
12031,2
12121,2
12135,2
12229,2
12245,2
12771,2
12823,2
12867,2
12875,2
13159,2
13191,2
13267,2
13287,2
13447,2
13467,2
13471,2
13531,2
14067,2
14111,2
14131,2
14231,2
14251,2
14311,2
14351,2
14391,2
14411,2
14415,2
14475,2
14523,2
14539,2
14555,2
14571,2
14687,2
14735,2
14747,2
14799,2
14831,2
15011,2
15027,2
15075,2
15091,2
15495,2
15527,2
15535,2
15597,2
15625,2
15637,2
15647,2
15663,2
15733,2
15829,2
15967,2
16079,2
16131,2
16149,2
16163,2
16179,2
16191,2
16255,2
16275,2
16339,2
16355,2
16363,2
16387,2
16415,2
16431,2
16475,2
16481,2
16485,2
16551,2
16555,2
16619,2
16629,2
16923,2
17039,2
17051,2
17167,2
17239,2
17615,2
17799,2
17935,2
18515,2
18611,2
18615,2
18811,2
18911,2
19959,2
20563,2
20599,2
20619,2
20631,2
20759,2
20823,2
20899,2
20999,2
21003,2
21135,2
21143,2
21335,2
21859,2
22007,2
22019,2
22111,2
22207,2
22223,2
22239,2
22343,2
22355,2
22375,2
22395,2
22623,2
22683,2
22735,2
22751,2
22979,2
22995,2
23419,2
23523,2
23627,2
23659,2
23667,2
23695,2
23739,2
23811,2
23831,2
23891,2
23895,2
23927,2
23959,2
23975,2
24099,2
24451,2
24499,2
24591,2
24751,2
24759,2
24775,2
24851,2
24867,2
24875,2
24879,2
24935,2
24939,2
25007,2
25063,2
25083,2
25115,2
25231,2
25239,2
25367,2
25375,2
25427,2
25459,2
25527,2
25679,2
25683,2
25743,2
25841,2
25847,2
25931,2
26003,2
26019,2
26127,2
26199,2
26203,2
26439,2
26463,2
26511,2
26575,2
26639,2
26767,2
26835,2
27279,2
27587,2
27731,2
27979,2
27991,2
28155,2
28183,2
28187,2
28247,2
28295,2
28299,2
28363,2
29259,2
29791,2
29847,2
29863,2
29915,2
29919,2
29927,2
29931,2
30251,2
30343,2
30771,2
31011,2
31031,2
31219,2
31235,2
31343,2
31391,2
31395,2
31439,2
31451,2
31519,2
31571,2
31575,2
31579,2
31699,2
32003,2
32383,2
32563,2
32603,2
32611,2
32627,2
32675,2
32735,2
32779,2
32895,2
32907,2
32923,2
33013,2
33027,2
33067,2
33091,2
33199,2
33443,2
33719,2
33807,2
33971,2
34023,2
34093,2
34145,2
34151,2
34219,2
34247,2
34367,2
34399,2
34431,2
34467,2
34477,2
34579,2
34591,2
34651,2
34671,2
34679,2
34745,2
34751,2
34773,2
34799,2
34803,2
34819,2
34823,2
34831,2
34835,2
34879,2
34895,2
34899,2
34907,2
34915,2
34931,2
34991,2
35043,2
35063,2
35079,2
35127,2
35159,2
35191,2
35299,2
35343,2
35359,2
35483,2
35487,2
35535,2
35599,2
35603,2
35607,2
35611,2
35615,2
35659,2
35663,2
35671,2
35719,2
35727,2
35731,2
35735,2
35799,2
35803,2
35807,2
35855,2
35907,2
35919,2
36047,2
36291,2
36295,2
36321,2
36325,2
36329,2
36393,2
36891,2
36919,2
37175,2
37203,2
37371,2
37459,2
37511,2
37535,2
37595,2
38131,2
38267,2
38579,2
38815,2
39019,2
39047,2
39055,2
39063,2
39067,2
39087,2
39203,2
39435,2
39451,2
39547,2
39559,2
39635,2
39763,2
39767,2
40083,2
40475,2
40479,2
40527,2
